地区,类型,名称,链接,标记
山东,合作办学项目,鲁东大学与美国布里奇波特大学合作举办生物科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/621,▲
山东,合作办学项目,山东科技大学与美国克拉克大学合作举办信息管理与信息系统专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/622,▲
山东,合作办学项目,济南大学与英国格拉斯哥加利多尼亚大学合作举办网络工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/659,▲
山东,合作办学项目,聊城大学与德国安哈尔特应用技术大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/660,▲
山东,合作办学项目,临沂大学与韩国水原大学合作举办社会体育指导与管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/661,▲
山东,合作办学项目,青岛大学与韩国世翰大学（原大佛大学）合作举办数字媒体技术专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/662,▲
山东,合作办学项目,青岛科技大学与美国特洛伊大学合作举办应用化学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/663,▲
山东,合作办学项目,青岛理工大学与韩国光云大学合作举办建筑学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/664,▲
山东,合作办学项目,山东财经大学与加拿大达尔豪斯大学合作举办经济学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/665,▲
山东,合作办学项目,山东建筑大学与新西兰Unitec理工学院合作举办建筑学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/666,▲
山东,合作办学项目,山东科技大学与澳大利亚塔斯马尼亚大学合作举办通信工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/667,▲
山东,合作办学项目,山东艺术学院与韩国又松大学合作举办戏剧影视美术设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/668,▲
山东,合作办学项目,烟台大学与韩国檀国大学合作举办材料科学与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/669,▲
山东,合作办学项目,山东师范大学与韩国又石大学合作举办物流管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/762,▲
山东,合作办学项目,山东科技大学与美国克拉克大学合作举办国际经济与贸易专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/763,▲
山东,合作办学项目,山东理工大学与韩国建国大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/764,▲
山东,合作办学项目,青岛科技大学与韩国汉阳大学合作举办机械工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/765,▲
山东,合作办学项目,鲁东大学与英国基尔大学合作举办应用心理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/766,▲
山东,合作办学项目,山东交通学院与俄罗斯顿河国立技术大学合作举办交通运输专业本科教育项目（已并入山东交通学院顿河学院）,https://www.crs.jsj.edu.cn/aproval/detail/767,▲
山东,合作办学项目,山东财经大学与新西兰国立理工学院合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/768,▲
山东,合作办学项目,青岛大学与奥地利克雷姆斯国际管理中心应用技术大学合作举办物流管理专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/814,▲
山东,合作办学项目,山东建筑大学与美国北达科他州立大学合作举办工程管理（建设项目数字化）专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/815,▲
山东,合作办学项目,山东师范大学与美国东田纳西州立大学合作举办财务管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/816,▲
山东,合作办学项目,青岛科技大学与韩国庆尚国立大学合作举办高分子材料与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/817,▲
山东,合作办学项目,青岛理工大学与瑞士西北应用科学与艺术大学合作举办财务管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/818,▲
山东,合作办学项目,山东交通学院与俄罗斯远东国立交通大学举办电气工程及其自动化专业本科学历教育合作项目,https://www.crs.jsj.edu.cn/aproval/detail/819,▲
山东,合作办学项目,山东农业大学与英国皇家农学院合作举办土地资源管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/820,▲
山东,合作办学项目,烟台大学与美国西俄勒冈大学合作举办法学（区域犯罪信息分析）专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/821,▲
山东,合作办学项目,山东大学与澳大利亚皇家墨尔本理工大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/862,▲
山东,合作办学项目,山东理工大学与爱尔兰利莫瑞克大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/863,▲
山东,合作办学项目,青岛大学与美国佛罗里达国际大学合作举办西班牙语专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/864,▲
山东,合作办学项目,聊城大学与韩国清州大学合作举办广播电视编导专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/865,▲
山东,合作办学项目,青岛科技大学与韩国汉阳大学合作举办材料成型及控制工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/866,▲
山东,合作办学项目,山东工商学院与美国纽约理工学院合作举办人力资源管理（国际人力资源管理）专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/867,▲
山东,合作办学项目,山东理工大学与爱尔兰利莫瑞克大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/993,▲
山东,合作办学项目,齐鲁工业大学与德国北黑森应用科技大学机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/995,▲
山东,合作办学项目,山东师范大学与美国拿撒勒大学合作举办音乐表演专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/997,▲
山东,合作办学项目,山东科技大学与英国伍斯特大学合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/998,▲
山东,合作办学项目,济宁医学院与美国孟菲斯大学合作举办护理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/999,▲
山东,合作办学项目,临沂大学与韩国江南大学合作举办社会工作本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1064,▲
山东,合作办学项目,青岛科技大学与法国勒阿弗尔诺曼底大学合作举办自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1065,▲
山东,合作办学项目,山东大学与澳大利亚国立大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1066,▲
山东,合作办学项目,山东理工大学与韩国建国大学合作举办环境设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1067,▲
山东,合作办学项目,山东艺术学院与韩国又松大学合作举办数字媒体艺术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1068,▲
山东,合作办学项目,中国海洋大学与澳大利亚塔斯马尼亚大学合作举办海洋科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1069,▲
山东,合作办学项目,山东大学与澳大利亚西澳大学合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1144,▲
山东,合作办学项目,山东工商学院与美国纽约理工学院合作举办酒店管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1145,▲
山东,合作办学项目,北京交通大学与美国罗切斯特理工学院合作举办信息管理与信息系统专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1852,▲
山东,合作办学项目,中国海洋大学与美国亚利桑那大学合作举办法学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1875,▲
山东,合作办学项目,齐鲁工业大学与新西兰东部理工学院合作举办酿酒工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1876,▲
山东,合作办学项目,山东建筑大学与英国利兹贝克特大学合作举办环境设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2133,▲
山东,合作办学项目,青岛理工大学与美国堪萨斯大学合作举办土木工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2265,▲
山东,合作办学项目,烟台理工学院与德国梅泽堡应用技术大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2267,▲
山东,合作办学项目,潍坊科技学院与德国巴特洪堡应用技术大学合作举办市场营销专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2420,▲
山东,合作办学项目,山东农业大学与美国杜鲁门州立大学合作举办动物科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2552,▲
山东,合作办学项目,青岛科技大学与英国布拉德福德大学合作举办动画专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2553,▲
山东,合作办学项目,曲阜师范大学与韩国水原大学合作举办音乐表演专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2554,▲
山东,合作办学项目,哈尔滨工业大学与英国思克莱德大学合作举办船舶与海洋工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2638,▲
山东,合作办学项目,鲁东大学与意大利那不勒斯帕萨诺普大学合作举办社会体育指导与管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2646,▲
山东,合作办学项目,山东财经大学与加拿大达尔豪斯大学合作举办统计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2747,▲
山东,合作办学项目,中国海洋大学与英国赫瑞-瓦特大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2748,▲
山东,合作办学项目,德州学院与波兰格但斯克技术大学合作举办能源与动力工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2837,▲
山东,合作办学项目,烟台大学与意大利诺瓦拉ACME美术学院合作举办环境设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2838,▲
山东,合作办学项目,齐鲁工业大学与芬兰坦佩雷应用科学大学合作举办应用化学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2839,▲
山东,合作办学项目,山东航空学院与美国德尔塔州立大学合作举办交通运输专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2840,▲
山东,合作办学项目,青岛理工大学与挪威生命科学大学合作举办给排水科学与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2900,▲
山东,合作办学项目,青岛农业大学与韩国世宗大学合作举办动画专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2901,▲
山东,合作办学项目,曲阜师范大学与意大利弗罗西诺内美术学院合作举办数字媒体艺术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2902,▲
山东,合作办学项目,德州学院与俄罗斯联邦国立自主高等教育机构别尔哥罗德国家研究型大学合作举办生物技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2903,▲
山东,合作办学项目,鲁东大学与意大利萨萨里大学合作举办葡萄与葡萄酒工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2990,▲
山东,合作办学项目,山东第一医科大学与意大利“路易吉·万维特里”坎帕尼亚大学合作举办护理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3113,▲
